IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
69.164.213.136,Time,None,None,None,None,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,pool.ntp.org,pool.ntp.org,None,None,6,540,3,270,3,270
69.89.207.199,Time,None,None,None,None,"WIKTEL, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
69.89.207.99,Time,None,None,None,None,"WIKTEL, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
71.162.136.44,Time,None,None,None,None,"UUNET, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
72.30.35.88,Time,None,None,None,None,"YAHOO-BF1, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
72.46.61.205,Time,None,None,None,None,"ALLO-COMM, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
73.234.118.31,Time,None,None,None,None,"COMCAST-7922, US",US,pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
96.245.170.99,Time,None,None,None,None,"UUNET, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
97.107.128.165,Time,None,None,None,None,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
99.119.214.210,Time,None,None,None,None,"ATT-INTERNET4, US",US,pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
216.239.35.0,Time,None,None,None,None,"GOOGLE, US",US,time.google.com,time.google.com,None,None,1,90,0,0,1,90
