IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
13.249.39.10,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,24,8753,10,6807,14,1946
13.249.39.48,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,22,8621,8,6675,14,1946
13.249.86.39,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,352,118355,147,88926,205,29429
13.32.207.108,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,68,40062,22,34747,46,5315
13.32.207.122,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,36,20160,13,17504,23,2656
13.32.207.48,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,216,120995,77,104985,139,16010
13.32.207.83,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,72,40373,25,34963,47,5410
13.33.251.13,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1348,5,831,5,517
13.33.251.160,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1348,5,831,5,517
13.33.251.185,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1348,5,831,5,517
13.33.251.7,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,30,4044,15,2493,15,1551
13.35.99.41,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,968,336778,411,259937,557,76841
16.182.106.105,"None","None","None","None","AMAZON-02, US","US",dcm-allowlist-filter-prod.s3.amazonaws.com,dcm-allowlist-filter-prod.s3.amazonaws.com,None,None,28,8270,12,6596,16,1674
16.182.38.121,"None","None","None","None","AMAZON-02, US","US",dcm-allowlist-filter-prod.s3.amazonaws.com,dcm-allowlist-filter-prod.s3.amazonaws.com,None,None,33,8552,13,6650,20,1902
176.32.101.46,"None","None","None","None","AMAZON-02, US","IE",device-messaging-na.amazon.com,device-messaging-na.amazon.com,None,None,30,10621,12,6806,18,3815
176.32.98.108,"None","None","None","None","AMAZON-02, US","IE",device-messaging-na.amazon.com,device-messaging-na.amazon.com,None,None,87,31589,35,20364,52,11225
18.154.230.100,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1382,186022,690,114520,692,71502
18.154.230.133,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1460,196641,730,121159,730,75482
18.154.230.19,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1230,165669,615,102078,615,63591
18.154.230.60,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1222,164449,611,101309,611,63140
18.160.1.36,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,5339,1818889,2249,1381998,3090,436891
18.160.21.25,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,796,280871,333,216195,463,64676
18.160.30.54,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1025,343902,430,258076,595,85826
18.160.54.214,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2225,756693,937,575848,1288,180845
18.164.113.65,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,72,23928,32,18698,40,5230
18.164.115.101,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.164.115.37,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,20,2694,10,1660,10,1034
18.164.115.51,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.164.115.92,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.164.127.194,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,648,219882,264,165934,384,53948
18.164.131.162,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,90,12123,45,7470,45,4653
18.164.131.179,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,140,18858,70,11620,70,7238
18.164.131.217,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,160,21552,80,13280,80,8272
18.164.131.9,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,160,21552,80,13280,80,8272
18.164.92.70,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,34,11305,15,8785,19,2520
18.165.84.92,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,134,44305,57,33402,77,10903
18.165.95.38,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1307,452676,564,348367,743,104309
18.173.130.120,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,107,60418,38,52450,69,7968
18.173.139.97,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,656,221261,276,167556,380,53705
18.173.240.126,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1584,530978,671,401483,913,129495
18.173.242.44,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.205.122.134,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,229,155719,82,23826,147,131893
18.205.142.173,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,220,159376,79,23628,141,135748
18.211.125.121,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,206,155301,77,23496,129,131805
18.211.169.114,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,222,164264,79,23628,143,140636
18.211.175.70,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,248,194233,87,24156,161,170077
18.213.165.47,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,423,310815,146,46464,277,264351
18.214.180.6,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,537,147434,224,100108,313,47326
18.214.19.184,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,534,402197,201,50222,333,351975
18.214.2.241,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,229,147247,82,23826,147,123421
18.214.246.8,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,432,318517,157,47387,275,271130
18.214.83.125,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,21,2114,10,952,11,1162
18.215.120.100,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,212,152774,75,23364,137,129410
18.234.8.50,"None","None","None","None","AMAZON-AES, US","US",det-ta-g7g.amazon.com,det-ta-g7g.amazon.com,None,None,373,311969,91,10514,282,301455
18.238.63.137,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,497,167899,210,127572,287,40327
18.238.72.167,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,28,9485,10,6868,18,2617
18.238.79.207,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,20,2692,10,1658,10,1034
18.67.77.136,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,3872,1299344,1645,982639,2227,316705
184.72.208.19,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,223,140079,90,24354,133,115725
209.54.177.114,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,57,17370,25,13124,32,4246
209.54.177.117,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8658,12,6535,16,2123
209.54.177.153,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,52,17100,22,12962,30,4138
209.54.177.157,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,112,34632,48,26140,64,8492
209.54.178.134,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,58,17436,25,13124,33,4312
209.54.178.164,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,30,8795,13,6618,17,2177
209.54.178.166,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,84,25974,36,19605,48,6369
209.54.179.227,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,28,12072,11,9751,17,2321
209.54.179.230,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,94,36447,35,29344,59,7103
209.54.179.231,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,27,12042,11,9751,16,2291
209.54.179.233,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,23,8179,9,6585,14,1594
209.54.179.88,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,195,60552,84,45745,111,14807
209.54.179.93,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,53,17154,23,13016,30,4138
209.54.180.2,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,52,20334,20,16365,32,3969
209.54.180.25,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,56,17316,24,13070,32,4246
209.54.180.27,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,26,8550,11,6481,15,2069
209.54.180.44,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,29,8712,12,6535,17,2177
209.54.181.4,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8658,12,6535,16,2123
209.54.181.98,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,56,17316,24,13070,32,4246
209.54.183.176,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,50,20197,19,16282,31,3915
209.54.183.178,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,23,8179,9,6585,14,1594
209.54.183.185,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,25,8316,10,6668,15,1648
209.54.183.194,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,49,20143,18,16228,31,3915
209.54.183.200,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,44,16250,16,13062,28,3188
23.21.143.244,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,250,191568,85,24024,165,167544
23.23.9.60,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,681,473227,235,70752,446,402475
3.162.110.52,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,5209,1771863,2222,1352385,2987,419478
3.162.126.195,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,7125,2405271,3002,1825459,4123,579812
3.162.130.150,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1240,167021,620,102913,620,64108
3.162.130.154,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,911,122653,455,75528,456,47125
3.162.130.209,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1070,144123,535,88804,535,55319
3.162.130.91,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1041,140158,520,86312,521,53846
3.162.93.101,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,190,25593,95,15770,95,9823
3.162.93.102,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,210,28287,105,17430,105,10857
3.162.93.159,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,250,33674,125,20749,125,12925
3.162.93.201,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,230,30980,115,19089,115,11891
3.162.97.56,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,161,52477,68,39052,93,13425
3.167.117.39,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,36,11477,17,8923,19,2554
3.167.35.39,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,541,177282,239,133706,302,43576
3.167.52.61,"None","None","None","None","AMAZON-02, US","US",d1s31zyz7dcc2d.cloudfront.prod.ota-cloudfront.net,d1s31zyz7dcc2d.cloudfront.prod.ota-cloudfront.net,None,None,58054,128263252,43202,127281614,14852,981638
3.167.54.209,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,250,33675,125,20750,125,12925
3.167.54.34,"None","None","None","None","AMAZON-02, US","US",d2ouawjonid8rv.cloudfront.net,d2ouawjonid8rv.cloudfront.net,None,None,66,67627,24,63942,42,3685
3.167.54.38,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,310,41756,155,25729,155,16027
3.167.54.65,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,290,39062,145,24069,145,14993
3.167.54.97,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,220,29633,110,18259,110,11374
3.167.64.98,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,21,2772,10,1660,11,1112
3.167.72.39,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,7079,2356479,3082,1792394,3997,564085
3.167.89.37,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,5267,1749987,2321,1334837,2946,415150
3.167.96.38,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,317,117545,138,92742,179,24803
3.168.120.39,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,29,9536,11,6933,18,2603
3.171.136.38,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1787,587384,776,443652,1011,143732
3.209.64.137,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,408,283123,147,46530,261,236593
3.210.46.249,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,230,177170,79,23628,151,153542
3.213.186.136,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,492,324088,174,54450,318,269638
3.215.100.225,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,264,179908,95,24684,169,155224
3.215.53.245,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
3.216.196.251,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,244,187170,88,24222,156,162948
3.216.34.89,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,231,172140,79,23628,152,148512
3.217.147.217,"None","None","None","None","AMAZON-AES, US","US",avs-alexa-14-na.amazon.com,avs-alexa-14-na.amazon.com,None,None,8465,1006087,4997,554015,3468,452072
3.217.156.173,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,431,310183,166,48024,265,262159
3.218.18.11,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,215,144884,78,23562,137,121322
3.218.39.140,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,415,279577,150,46728,265,232849
3.219.64.172,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,216,162915,77,23496,139,139419
3.219.89.253,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,228,171596,84,23958,144,147638
3.220.101.208,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,318,242497,115,32487,203,210010
3.220.6.175,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,231,147138,74,23298,157,123840
