IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
142.250.75.251,"None","None","None","None","GOOGLE, US","US",storage.googleapis.com,storage.googleapis.com,None,None,969,2267289,657,2243803,312,23486
142.251.168.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,1273,191682,634,138241,639,53441
142.251.173.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,423,71607,213,53539,210,18068
142.251.5.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,159,50439,77,41376,82,9063
172.217.18.195,"None","None","None","None","GOOGLE, US","US",www.gstatic.com,www.gstatic.com,None,None,516,651947,299,616357,217,35590
172.217.18.202,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2143,733824,992,440650,1151,293174
172.217.18.206,"None","None","None","None","GOOGLE, US","US",clients4.google.com,clients4.google.com,None,None,100867,78175519,49267,60159582,51600,18015937
172.217.20.163,"None","None","None","None","GOOGLE, US","US",connectivitycheck.gstatic.com,connectivitycheck.gstatic.com,None,None,26692,4393970,10847,1476973,15845,2916997
172.217.20.170,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,3654,1415078,1700,842685,1954,572393
172.217.20.174,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,3778,855460,1919,218889,1859,636571
172.217.20.187,"None","None","None","None","GOOGLE, US","US",storage.googleapis.com,storage.googleapis.com,None,None,970,2267120,595,2239712,375,27408
172.217.20.202,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,3258,1277857,1516,735755,1742,542102
172.217.20.206,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,3286,724045,1677,189137,1609,534908
173.194.76.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,4547,572029,2143,385291,2404,186738
216.239.35.0,"None","None","None","None","GOOGLE, US","US",time.google.com,time.google.com,None,None,218,19620,109,9810,109,9810
216.239.35.12,"None","None","None","None","GOOGLE, US","US",time.google.com,time.google.com,None,None,204,18360,102,9180,102,9180
216.239.35.4,"None","None","None","None","GOOGLE, US","US",time.google.com,time.google.com,None,None,124,11160,62,5580,62,5580
216.239.35.8,"None","None","None","None","GOOGLE, US","US",time.google.com,time.google.com,None,None,200,18000,100,9000,100,9000
216.58.213.67,"None","None","None","None","GOOGLE, US","US",gstatic.com,gstatic.com,None,None,305,95089,133,60633,172,34456
216.58.213.74,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2116,799158,977,400407,1139,398751
216.58.213.78,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,3282,732539,1678,187921,1604,544618
216.58.213.91,"None","None","None","None","GOOGLE, US","US",storage.googleapis.com,storage.googleapis.com,None,None,1213,2283195,825,2254893,388,28302
216.58.214.170,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2806,988344,1335,497868,1471,490476
216.58.214.174,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,4002,912062,2044,233590,1958,678472
216.58.214.187,"None","None","None","None","GOOGLE, US","US",storage.googleapis.com,storage.googleapis.com,None,None,78,120553,45,110322,33,10231
216.58.214.67,"None","None","None","None","GOOGLE, US","US",www.gstatic.com,www.gstatic.com,None,None,608,684504,341,644409,267,40095
216.58.214.74,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2115,742729,991,407151,1124,335578
216.58.214.78,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,9385,6079397,4744,4562853,4641,1516544
216.58.215.42,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2188,754076,1042,404632,1146,349444
216.58.215.46,"None","None","None","None","GOOGLE, US","US",www.youtube.com,www.youtube.com,None,None,3059,1582133,1598,1153433,1461,428700
216.58.215.59,"None","None","None","None","GOOGLE, US","US",storage.googleapis.com,storage.googleapis.com,None,None,859,2259819,693,2246193,166,13626
64.233.166.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,2331,290524,1118,197135,1213,93389
64.233.167.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,11618,1088511,5801,664567,5817,423944
64.233.184.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,2712,365143,1348,257060,1364,108083
66.102.1.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,928,180291,464,136884,464,43407
74.125.133.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,3426,472940,1648,331692,1778,141248
74.125.206.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,2551,341870,1153,230069,1398,111801
74.125.71.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,615,141456,289,109333,326,32123
8.8.4.4,"None","None","None","None","GOOGLE, US","US",None,None,None,None,100,15390,50,11391,50,3999
8.8.8.8,"None","None","None","None","GOOGLE, US","US",None,None,None,None,36095,3600661,18034,2209385,18061,1391276
192.168.231.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,6305,698201,3136,437573,3169,260628
192.168.231.109,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,7919,3516938,5407,3406410,2512,110528
192.168.231.184,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,69414,8028570,34289,3859659,35125,4168911
192.168.231.192,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,946253,69634820,471418,35042430,474835,34592390
192.168.231.200,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,7493,5567352,5140,5463820,2353,103532
192.168.231.237,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,22252,7029112,9482,5927710,12770,1101402
224.0.0.250,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2647,230281,0,0,2647,230281
224.0.0.251,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,40296,9041393,0,0,40296,9041393
239.255.255.251,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2649,230449,0,0,2649,230449
255.255.255.255,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,10989,840851,0,0,10989,840851
fdc4:22e1:d5d:0:22df:b9ff:fe3b:90,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2249,193402,1100,94588,1149,98814
fdc4:22e1:d5d:0:4498:fe3a:ce22:79bd,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,44,11820,33,6186,11,5634
fdc4:22e1:d5d:0:54bf:f033:1d0a:d956,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,26,9864,13,4063,13,5801
fdc4:22e1:d5d:0:701a:be6e:e3ec:6881,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,80,32684,37,19677,43,13007
fdc4:22e1:d5d:0:81b4:4e18:5759:dfa6,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,6,642,6,642,0,0
fdc4:22e1:d5d:0:88ce:ca82:ced1:8c2b,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2273,203082,1160,104448,1113,98634
fdc4:22e1:d5d:0:897:fc1a:6cc2:8b4c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,38,11148,25,7085,13,4063
fdc4:22e1:d5d:0:a677:33ff:fedf:c24d,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,271,105319,127,62664,144,42655
fdc4:22e1:d5d:0:e524:5ecf:33da:b223,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,322,103664,206,46634,116,57030
fdc4:22e1:d5d:0:f024:529:4742:9517,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,124,44504,76,19193,48,25311
fe80::22df:b9ff:fe3b:90,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,42137,10682316,42137,10682316,0,0
ff02::c:c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,139,14873,0,0,139,14873
ff02::fb,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,41998,10667443,0,0,41998,10667443
ff05::c0c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,133,14231,0,0,133,14231
