IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
42.193.219.66,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.193.237.243,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.193.241.129,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,437,36846,147,13286,290,23560
42.193.243.31,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.194.224.216,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,15,1257,6,455,9,802
42.194.225.15,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.194.225.93,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,754,63598,252,22866,502,40732
42.194.229.237,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,403,33997,135,12219,268,21778
42.194.235.79,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.194.238.150,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,619,52213,207,18771,412,33442
42.194.243.144,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
42.194.243.25,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,82,7010,30,2598,52,4412
42.194.244.81,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,397,33575,134,12087,263,21488
43.138.145.210,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,35,2999,12,1051,23,1948
43.138.147.121,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,191,16155,64,5783,127,10372
43.138.223.103,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,41,3505,15,1299,26,2206
43.139.148.171,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,545,45954,183,16562,362,29392
47.107.217.159,"None","None","None","None","ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN","CN",rp.hpplay.cn,rp.hpplay.cn,None,None,611,69217,305,25432,306,43785
47.113.57.36,"None","None","None","None","ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN","CN",rp.hpplay.cn,rp.hpplay.cn,None,None,522,59209,260,21702,262,37507
47.113.57.59,"None","None","None","None","ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN","CN",rp.hpplay.cn,rp.hpplay.cn,None,None,491,56040,245,20482,246,35558
47.113.66.37,"None","None","None","None","ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN","CN",rp.hpplay.cn,rp.hpplay.cn,None,None,431,48680,215,17902,216,30778
61.170.77.222,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,11,1660,5,1034,6,626
61.170.77.224,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,32,4927,14,3037,18,1890
61.170.77.225,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,20,3194,8,1942,12,1252
61.170.77.226,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,10,1596,4,970,6,626
61.170.77.228,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,10,1596,4,970,6,626
61.170.79.223,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,12,1717,6,1091,6,626
61.170.79.224,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,13,1772,6,1092,7,680
61.170.79.225,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,21,3259,9,2007,12,1252
61.170.79.226,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,22,3327,10,2075,12,1252
61.170.79.227,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,21,3259,9,2007,12,1252
61.170.80.226,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,33,4936,14,3004,19,1932
61.170.80.227,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,33,4964,15,3086,18,1878
61.170.80.228,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,31,4841,13,2963,18,1878
61.170.80.229,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,12,1698,5,1018,7,680
61.170.80.230,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,12,1697,5,1017,7,680
61.170.80.232,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,11,1656,5,1030,6,626
61.170.81.233,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,31,4839,13,2961,18,1878
61.170.81.234,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,23,3384,9,1992,14,1392
61.170.81.237,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,31,4835,13,2957,18,1878
61.170.81.238,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,11,1642,5,1016,6,626
61.170.81.239,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,22,3313,10,2061,12,1252
61.170.81.240,"None","None","None","None","CHINANET-SH-AP China Telecom Group, CN","CN",imdns.hpplay.cn,imdns.hpplay.cn,None,None,24,3418,11,2112,13,1306
81.71.100.200,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,33,2811,10,869,23,1942
81.71.98.57,"None","None","None","None","TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN","CN",None,None,None,None,84,7142,32,2730,52,4412
192.168.1.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,25,4324,6,2882,19,1442
192.168.1.109,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,22,6615,8,641,14,5974
192.168.1.255,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,5753,7487295,0,0,5753,7487295
224.0.0.251,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,5751,7485728,0,0,5751,7485728
239.255.255.250,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,92460,35828250,0,0,92460,35828250
2620:0:5301:2210:1178:72d0:44b2:1cb9,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,144,22984,72,6724,72,16260
2620:0:5301:2210:20a3:77af:6e59:9b5c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,52,10723,27,2530,25,8193
2620:0:5301:2210:21b4:e171:f377:a12c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,216,42382,110,10296,106,32086
2620:0:5301:2210:2536:f68d:57ea:d562,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,150,29577,76,7105,74,22472
2620:0:5301:2210:460:c42f:858a:c425,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,158,28833,80,7481,78,21352
2620:0:5301:2210:4d72:1551:229e:99e8,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,379,72119,198,18523,181,53596
2620:0:5301:2210:5117:81af:b900:e740,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,232,40721,132,12542,100,28179
2620:0:5301:2210::1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,1477,271107,708,198997,769,72110
2620:0:5301:2210:e8f6:5647:113d:1c8c,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,146,23768,74,6909,72,16859
