Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLinkLight (FR) ,176400,185,74474,127,69579,58,4895,82,64748,60,63780,22,968,103,9726,67,5799,36,3927
TPLinkLight (FR) ,178200,181,73259,126,68516,55,4743,80,63641,59,62717,21,924,101,9618,67,5799,34,3819
TPLinkLight (FR) ,180000,179,72152,125,67453,54,4699,78,62534,58,61654,20,880,101,9618,67,5799,34,3819
TPLinkLight (FR) ,181800,189,75823,130,70815,59,5008,83,65811,61,64843,22,968,106,10012,69,5972,37,4040
TPLinkLight (FR) ,183600,187,75561,128,70642,59,4919,86,65943,61,64843,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,185400,186,74498,127,69579,59,4919,85,64880,60,63780,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,187200,184,73391,126,68516,58,4875,83,63773,59,62717,24,1056,101,9618,67,5799,34,3819
TPLinkLight (FR) ,189000,191,76910,131,71878,60,5032,87,67006,62,65906,25,1100,104,9904,69,5972,35,3932
TPLinkLight (FR) ,190800,187,74542,127,69579,60,4963,86,64924,60,63780,26,1144,101,9618,67,5799,34,3819
TPLinkLight (FR) ,192600,181,75297,128,70642,53,4655,80,65679,61,64843,19,836,101,9618,67,5799,34,3819
TPLinkLight (FR) ,194400,185,74454,127,69579,58,4875,84,64836,60,63780,24,1056,101,9618,67,5799,34,3819
TPLinkLight (FR) ,196200,188,73721,128,68689,60,5032,84,63817,59,62717,25,1100,104,9904,69,5972,35,3932
TPLinkLight (FR) ,198000,182,74322,127,69579,55,4743,81,64704,60,63780,21,924,101,9618,67,5799,34,3819
TPLinkLight (FR) ,199800,178,74146,127,69579,51,4567,77,64528,60,63780,17,748,101,9618,67,5799,34,3819
TPLinkLight (FR) ,201600,184,74410,127,69579,57,4831,83,64792,60,63780,23,1012,101,9618,67,5799,34,3819
TPLinkLight (FR) ,203400,187,72668,128,67680,59,4988,82,62710,58,61654,24,1056,105,9958,70,6026,35,3932
TPLinkLight (FR) ,205200,185,75401,127,70552,58,4849,84,65855,61,64843,23,1012,101,9546,66,5709,35,3837
TPLinkLight (FR) ,207000,183,73347,126,68516,57,4831,82,63729,59,62717,23,1012,101,9618,67,5799,34,3819
TPLinkLight (FR) ,208800,186,74498,127,69579,59,4919,85,64880,60,63780,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,210600,184,75429,128,70642,56,4787,83,65811,61,64843,22,968,101,9618,67,5799,34,3819
TPLinkLight (FR) ,212400,183,76558,131,71878,52,4680,79,66654,62,65906,17,748,104,9904,69,5972,35,3932
TPLinkLight (FR) ,214200,188,74606,127,69579,61,5027,85,64880,60,63780,25,1100,103,9726,67,5799,36,3927
TPLinkLight (FR) ,216000,187,73523,126,68516,61,5007,86,63905,59,62717,27,1188,101,9618,67,5799,34,3819
TPLinkLight (FR) ,217800,180,73215,126,68516,54,4699,79,63597,59,62717,20,880,101,9618,67,5799,34,3819
TPLinkLight (FR) ,219600,188,76778,131,71878,57,4900,84,66874,62,65906,22,968,104,9904,69,5972,35,3932
TPLinkLight (FR) ,221400,177,74102,127,69579,50,4523,76,64484,60,63780,16,704,101,9618,67,5799,34,3819
TPLinkLight (FR) ,223200,187,76580,129,71705,58,4875,86,66962,62,65906,24,1056,101,9618,67,5799,34,3819
TPLinkLight (FR) ,225000,182,74322,127,69579,55,4743,81,64704,60,63780,21,924,101,9618,67,5799,34,3819
TPLinkLight (FR) ,226800,193,74960,129,69752,64,5208,89,65056,60,63780,29,1276,104,9904,69,5972,35,3932
TPLinkLight (FR) ,228600,186,74498,127,69579,59,4919,85,64880,60,63780,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,230400,189,75649,128,70642,61,5007,88,66031,61,64843,27,1188,101,9618,67,5799,34,3819
TPLinkLight (FR) ,232200,185,75473,128,70642,57,4831,84,65855,61,64843,23,1012,101,9618,67,5799,34,3819
